File accession,Actual Age,Predicted Mean Age,Predicted Stddev,Model Type
ENCFF779PMH,54.5,52.744457,3.597857,simple_nn_new 50 1 0.001 0.1 0.005
ENCFF780NBB,51.5,48.012516,3.414624,simple_nn_new 50 1 0.001 0.1 0.005
ENCFF800VAP,51.5,68.211235,5.7411513,simple_nn_new 50 1 0.001 0.1 0.005
ENCFF839JMI,-0.4712328767123288,21.209793,3.180626,simple_nn_new 50 1 0.001 0.1 0.005
ENCFF839NZT,-0.4383561643835616,44.926674,3.3194022,simple_nn_new 50 1 0.001 0.1 0.005
ENCFF841IYY,53.5,57.01743,3.8622704,simple_nn_new 50 1 0.001 0.1 0.005
ENCFF846MFS,37.5,47.726143,3.3835819,simple_nn_new 50 1 0.001 0.1 0.005
ENCFF847QAK,54.5,61.561546,4.714272,simple_nn_new 50 1 0.001 0.1 0.005
ENCFF863PCN,37.5,46.298862,3.2762673,simple_nn_new 50 1 0.001 0.1 0.005
ENCFF884KHZ,-0.4328767123287671,41.861885,3.285099,simple_nn_new 50 1 0.001 0.1 0.005
ENCFF904YBG,51.5,66.709755,5.629193,simple_nn_new 50 1 0.001 0.1 0.005
ENCFF926FYT,51.5,68.92936,5.730881,simple_nn_new 50 1 0.001 0.1 0.005
ENCFF939ELA,-0.4904109589041096,39.909824,3.4251146,simple_nn_new 50 1 0.001 0.1 0.005
ENCFF976KIV,-0.4602739726027397,0.0,0.69414717,simple_nn_new 50 1 0.001 0.1 0.005
ENCFF996QZC,37.5,50.40302,3.7345884,simple_nn_new 50 1 0.001 0.1 0.005
ENCFF996ZNX,37.5,51.775066,3.8931353,simple_nn_new 50 1 0.001 0.1 0.005
ENCFF050YYY,30.5,36.587463,3.9378984,simple_nn_new 50 1 0.001 0.1 0.005
ENCFF051GOU,54.5,23.535881,3.8414366,simple_nn_new 50 1 0.001 0.1 0.005
ENCFF051QIL,-0.3835616438356164,0.0,5.825932,simple_nn_new 50 1 0.001 0.1 0.005
ENCFF084JUK,81.5,62.043655,3.5812552,simple_nn_new 50 1 0.001 0.1 0.005
ENCFF089KQW,34.5,3.8775775,4.254188,simple_nn_new 50 1 0.001 0.1 0.005
ENCFF120TOC,50.5,82.347145,1.7451104,simple_nn_new 50 1 0.001 0.1 0.005
ENCFF132YWJ,53.5,53.926567,3.5607538,simple_nn_new 50 1 0.001 0.1 0.005
ENCFF153YEE,53.5,53.508926,3.5534773,simple_nn_new 50 1 0.001 0.1 0.005
ENCFF243MMI,53.5,45.545414,3.6575627,simple_nn_new 50 1 0.001 0.1 0.005
ENCFF252OBP,37.5,40.39186,3.0546918,simple_nn_new 50 1 0.001 0.1 0.005
ENCFF256HPN,53.5,41.16148,3.8157437,simple_nn_new 50 1 0.001 0.1 0.005
ENCFF258MFR,54.5,51.80092,3.6729822,simple_nn_new 50 1 0.001 0.1 0.005
ENCFF282VQS,51.5,44.851368,1.8247101,simple_nn_new 50 1 0.001 0.1 0.005
ENCFF283ZMI,51.5,45.89256,3.729132,simple_nn_new 50 1 0.001 0.1 0.005
ENCFF285STS,37.5,31.130821,3.427251,simple_nn_new 50 1 0.001 0.1 0.005
ENCFF320PWH,-0.4657534246575342,0.0,4.26895,simple_nn_new 50 1 0.001 0.1 0.005
ENCFF339CRV,53.5,46.827732,3.4426517,simple_nn_new 50 1 0.001 0.1 0.005
ENCFF344ITP,37.5,41.00999,1.6307921,simple_nn_new 50 1 0.001 0.1 0.005
ENCFF345SEW,89.5,147.78578,2.2781727,simple_nn_new 50 1 0.001 0.1 0.005
ENCFF405UOK,37.5,29.25068,3.4329896,simple_nn_new 50 1 0.001 0.1 0.005
ENCFF427XFO,53.5,44.798428,3.3608792,simple_nn_new 50 1 0.001 0.1 0.005
ENCFF451EGE,51.5,45.00804,3.7352343,simple_nn_new 50 1 0.001 0.1 0.005
ENCFF486KLP,25.5,19.77338,4.79391,simple_nn_new 50 1 0.001 0.1 0.005
ENCFF487CTD,51.5,50.129498,3.5349777,simple_nn_new 50 1 0.001 0.1 0.005
ENCFF496SXY,53.5,45.28908,3.634771,simple_nn_new 50 1 0.001 0.1 0.005
ENCFF501SGE,37.5,45.913586,3.7851295,simple_nn_new 50 1 0.001 0.1 0.005
ENCFF504XAW,53.5,0.0,25.282497,simple_nn_new 50 1 0.001 0.1 0.005
ENCFF513OZY,-0.5178082191780822,46.90955,3.7484348,simple_nn_new 50 1 0.001 0.1 0.005
ENCFF534AMN,53.5,46.38098,3.4521523,simple_nn_new 50 1 0.001 0.1 0.005
ENCFF561CAU,16.5,26.317375,3.833025,simple_nn_new 50 1 0.001 0.1 0.005
ENCFF566FYS,34.5,35.844723,3.9446478,simple_nn_new 50 1 0.001 0.1 0.005
ENCFF586WBH,53.5,47.371746,3.3542724,simple_nn_new 50 1 0.001 0.1 0.005
ENCFF631LYE,56.5,44.156395,3.7655475,simple_nn_new 50 1 0.001 0.1 0.005
ENCFF644MVM,34.5,0.0,4.1839805,simple_nn_new 50 1 0.001 0.1 0.005
ENCFF665CXY,54.5,64.37601,3.4988434,simple_nn_new 50 1 0.001 0.1 0.005
ENCFF672KET,51.5,34.290897,3.508855,simple_nn_new 50 1 0.001 0.1 0.005
ENCFF675KIN,53.5,51.247383,3.5231936,simple_nn_new 50 1 0.001 0.1 0.005
ENCFF713LKP,78.5,47.623486,3.8747785,simple_nn_new 50 1 0.001 0.1 0.005
ENCFF719ORU,54.5,70.769936,3.4409373,simple_nn_new 50 1 0.001 0.1 0.005
ENCFF739NVT,53.5,54.987255,3.450038,simple_nn_new 50 1 0.001 0.1 0.005
ENCFF751MDE,37.5,39.41531,3.3918295,simple_nn_new 50 1 0.001 0.1 0.005
ENCFF772JUK,54.5,55.33278,3.6059132,simple_nn_new 50 1 0.001 0.1 0.005
ENCFF773DOI,53.5,55.000504,2.2900043,simple_nn_new 50 1 0.001 0.1 0.005
ENCFF797MIK,53.5,53.103905,3.4124959,simple_nn_new 50 1 0.001 0.1 0.005
ENCFF810IVC,54.5,57.617764,3.5051548,simple_nn_new 50 1 0.001 0.1 0.005
ENCFF811RQX,53.5,48.937252,3.5792596,simple_nn_new 50 1 0.001 0.1 0.005
ENCFF812IKG,37.5,31.803759,3.4670265,simple_nn_new 50 1 0.001 0.1 0.005
ENCFF842QQE,59.5,43.219154,3.635571,simple_nn_new 50 1 0.001 0.1 0.005
ENCFF854YHI,37.5,42.39203,2.639991,simple_nn_new 50 1 0.001 0.1 0.005
ENCFF880UEZ,53.5,44.940243,3.4068658,simple_nn_new 50 1 0.001 0.1 0.005
ENCFF882OND,37.5,44.10318,3.0956225,simple_nn_new 50 1 0.001 0.1 0.005
ENCFF886LUE,54.5,40.767883,3.825828,simple_nn_new 50 1 0.001 0.1 0.005
ENCFF901QWB,37.5,40.155262,2.537759,simple_nn_new 50 1 0.001 0.1 0.005
ENCFF910MXI,59.5,50.056034,3.5689368,simple_nn_new 50 1 0.001 0.1 0.005
ENCFF917LFF,53.5,48.721214,3.6508896,simple_nn_new 50 1 0.001 0.1 0.005
ENCFF938WJH,53.5,44.9636,3.7030466,simple_nn_new 50 1 0.001 0.1 0.005
ENCFF941YCV,75.5,71.456474,3.257405,simple_nn_new 50 1 0.001 0.1 0.005
ENCFF952ONE,53.5,46.134468,3.588443,simple_nn_new 50 1 0.001 0.1 0.005
ENCFF959OZR,51.5,46.348316,3.3112192,simple_nn_new 50 1 0.001 0.1 0.005
ENCFF978EHV,-0.4712328767123288,24.496128,3.815265,simple_nn_new 50 1 0.001 0.1 0.005
ENCFF995LGE,50.5,48.159077,3.5025234,simple_nn_new 50 1 0.001 0.1 0.005
ENCFF011PCV,81.5,71.454094,4.7675786,simple_nn_new 50 1 0.001 0.1 0.005
ENCFF016NGG,53.5,57.46397,5.1192713,simple_nn_new 50 1 0.001 0.1 0.005
ENCFF032IZZ,60.5,43.964607,3.0605342,simple_nn_new 50 1 0.001 0.1 0.005
ENCFF056BKL,60.5,53.53036,3.916609,simple_nn_new 50 1 0.001 0.1 0.005
ENCFF062WLH,84.5,90.643906,6.115032,simple_nn_new 50 1 0.001 0.1 0.005
ENCFF066MLC,86.5,65.203835,4.181076,simple_nn_new 50 1 0.001 0.1 0.005
ENCFF083ENU,59.5,46.431904,3.1328573,simple_nn_new 50 1 0.001 0.1 0.005
ENCFF119FKH,40.5,56.41822,4.047731,simple_nn_new 50 1 0.001 0.1 0.005
ENCFF120CVA,-0.4602739726027397,32.590244,2.4541886,simple_nn_new 50 1 0.001 0.1 0.005
ENCFF122GSI,37.5,37.619995,2.571198,simple_nn_new 50 1 0.001 0.1 0.005
ENCFF127LVQ,51.5,46.902573,3.5314903,simple_nn_new 50 1 0.001 0.1 0.005
ENCFF141YUO,72.5,48.013943,3.2122276,simple_nn_new 50 1 0.001 0.1 0.005
ENCFF162OOB,49.5,42.68203,3.0546472,simple_nn_new 50 1 0.001 0.1 0.005
ENCFF169MHR,0.0,32.56945,2.6161263,simple_nn_new 50 1 0.001 0.1 0.005
ENCFF174HPH,0.0,7.4767995,1.4007282,simple_nn_new 50 1 0.001 0.1 0.005
ENCFF201UPO,37.5,42.00516,3.0271103,simple_nn_new 50 1 0.001 0.1 0.005
ENCFF223CEC,34.5,40.07456,3.0607183,simple_nn_new 50 1 0.001 0.1 0.005
ENCFF229BGF,37.5,35.243053,2.4614174,simple_nn_new 50 1 0.001 0.1 0.005
ENCFF237QAL,60.5,53.621284,3.9569066,simple_nn_new 50 1 0.001 0.1 0.005
ENCFF237VMY,53.5,50.58259,3.2107065,simple_nn_new 50 1 0.001 0.1 0.005
ENCFF238MHL,81.5,48.919357,3.5354996,simple_nn_new 50 1 0.001 0.1 0.005
ENCFF264ASR,46.5,0.0,0.69414717,simple_nn_new 50 1 0.001 0.1 0.005
ENCFF298AQY,78.5,69.3185,4.4643235,simple_nn_new 50 1 0.001 0.1 0.005
ENCFF370MEL,61.5,46.97998,3.6262965,simple_nn_new 50 1 0.001 0.1 0.005
ENCFF379RYN,0.0,37.38441,2.8326683,simple_nn_new 50 1 0.001 0.1 0.005
ENCFF387XJD,53.5,56.461376,4.7271166,simple_nn_new 50 1 0.001 0.1 0.005
ENCFF391CHK,60.5,52.14645,3.8948593,simple_nn_new 50 1 0.001 0.1 0.005
ENCFF393NEJ,83.5,67.9512,4.3966637,simple_nn_new 50 1 0.001 0.1 0.005
ENCFF425FMW,76.5,51.67229,4.0260468,simple_nn_new 50 1 0.001 0.1 0.005
ENCFF538GPP,-0.4986301369863014,25.734905,2.0417967,simple_nn_new 50 1 0.001 0.1 0.005
ENCFF568IBR,54.5,53.082127,3.5665362,simple_nn_new 50 1 0.001 0.1 0.005
ENCFF569FQL,-0.4575342465753425,0.0,0.69414717,simple_nn_new 50 1 0.001 0.1 0.005
ENCFF579DHC,84.5,76.59325,5.1466994,simple_nn_new 50 1 0.001 0.1 0.005
ENCFF586MLV,74.5,70.51379,4.4271536,simple_nn_new 50 1 0.001 0.1 0.005
ENCFF615SIJ,45.5,40.373463,2.9205546,simple_nn_new 50 1 0.001 0.1 0.005
ENCFF623WKE,30.5,30.489536,2.5823345,simple_nn_new 50 1 0.001 0.1 0.005
ENCFF640NVF,30.5,31.705576,2.8880763,simple_nn_new 50 1 0.001 0.1 0.005
ENCFF641DNV,53.5,52.036747,3.8234248,simple_nn_new 50 1 0.001 0.1 0.005
ENCFF645DEG,54.5,53.009342,3.4187999,simple_nn_new 50 1 0.001 0.1 0.005
ENCFF729ZPF,67.5,41.178047,2.947452,simple_nn_new 50 1 0.001 0.1 0.005
ENCFF786QHF,-0.3835616438356164,0.0,0.69414717,simple_nn_new 50 1 0.001 0.1 0.005
ENCFF849YNY,16.5,38.165707,3.145968,simple_nn_new 50 1 0.001 0.1 0.005
ENCFF862HHR,77.5,61.642532,3.9856687,simple_nn_new 50 1 0.001 0.1 0.005
ENCFF870EDZ,53.5,45.967495,3.4843276,simple_nn_new 50 1 0.001 0.1 0.005
ENCFF889QTE,81.5,72.31332,4.773651,simple_nn_new 50 1 0.001 0.1 0.005
ENCFF902HIA,59.5,54.103176,4.0110626,simple_nn_new 50 1 0.001 0.1 0.005
ENCFF962JEC,78.5,33.19366,3.1040888,simple_nn_new 50 1 0.001 0.1 0.005
ENCFF020YCR,-0.038356164383561646,23.627417,1.798042,simple_nn_new 50 1 0.001 0.1 0.005
ENCFF053KMZ,37.5,37.165607,2.8658257,simple_nn_new 50 1 0.001 0.1 0.005
ENCFF057BYR,37.5,40.00831,3.052909,simple_nn_new 50 1 0.001 0.1 0.005
ENCFF077FBW,41.5,43.190304,3.1428497,simple_nn_new 50 1 0.001 0.1 0.005
ENCFF091KQD,53.5,53.68491,4.1141667,simple_nn_new 50 1 0.001 0.1 0.005
ENCFF112MIS,59.5,51.72779,3.6875825,simple_nn_new 50 1 0.001 0.1 0.005
ENCFF140ZIP,37.5,40.010147,3.06295,simple_nn_new 50 1 0.001 0.1 0.005
ENCFF152PBB,46.5,39.284225,3.0204744,simple_nn_new 50 1 0.001 0.1 0.005
ENCFF190UNW,3.5,20.137253,2.008259,simple_nn_new 50 1 0.001 0.1 0.005
ENCFF198NDW,88.5,76.791145,5.9205084,simple_nn_new 50 1 0.001 0.1 0.005
ENCFF230VWV,37.5,34.87973,2.708435,simple_nn_new 50 1 0.001 0.1 0.005
ENCFF263CSV,54.5,49.964878,3.3778853,simple_nn_new 50 1 0.001 0.1 0.005
ENCFF280QYJ,25.5,55.301495,4.039869,simple_nn_new 50 1 0.001 0.1 0.005
ENCFF288QMN,54.5,60.482635,4.581903,simple_nn_new 50 1 0.001 0.1 0.005
ENCFF305GQX,54.5,52.322426,3.5134084,simple_nn_new 50 1 0.001 0.1 0.005
ENCFF347MTT,81.5,67.72582,5.0157185,simple_nn_new 50 1 0.001 0.1 0.005
ENCFF349BGH,56.5,52.06062,3.8145344,simple_nn_new 50 1 0.001 0.1 0.005
ENCFF372LSW,53.5,51.028427,3.4683049,simple_nn_new 50 1 0.001 0.1 0.005
ENCFF376RDO,53.5,48.712666,3.6427805,simple_nn_new 50 1 0.001 0.1 0.005
ENCFF389LZZ,-0.4410958904109589,0.0,0.69414717,simple_nn_new 50 1 0.001 0.1 0.005
ENCFF438QTX,81.5,64.82379,4.676973,simple_nn_new 50 1 0.001 0.1 0.005
ENCFF466ENV,54.5,53.12475,3.569214,simple_nn_new 50 1 0.001 0.1 0.005
ENCFF486AVO,-0.4383561643835616,24.635443,2.2069304,simple_nn_new 50 1 0.001 0.1 0.005
ENCFF520CVN,3.5,31.427029,2.573404,simple_nn_new 50 1 0.001 0.1 0.005
ENCFF523VVA,87.5,65.145,4.5690174,simple_nn_new 50 1 0.001 0.1 0.005
ENCFF536UKH,53.5,52.067905,3.8974686,simple_nn_new 50 1 0.001 0.1 0.005
ENCFF576GES,53.5,53.590813,4.0289145,simple_nn_new 50 1 0.001 0.1 0.005
ENCFF585QLC,53.5,49.85534,3.7416017,simple_nn_new 50 1 0.001 0.1 0.005
ENCFF604OZO,-0.4657534246575342,0.0,0.9126101,simple_nn_new 50 1 0.001 0.1 0.005
ENCFF614FJF,59.5,41.79824,3.1916192,simple_nn_new 50 1 0.001 0.1 0.005
ENCFF617PMJ,89.5,58.847702,4.1429143,simple_nn_new 50 1 0.001 0.1 0.005
ENCFF619HYF,34.5,31.525208,2.5759506,simple_nn_new 50 1 0.001 0.1 0.005
ENCFF620GOU,37.5,40.067673,3.0571096,simple_nn_new 50 1 0.001 0.1 0.005
ENCFF624LJY,34.5,33.88366,2.6958444,simple_nn_new 50 1 0.001 0.1 0.005
ENCFF629NQR,-0.4410958904109589,0.0,0.69414717,simple_nn_new 50 1 0.001 0.1 0.005
ENCFF649AZP,54.5,52.850002,3.5544605,simple_nn_new 50 1 0.001 0.1 0.005
ENCFF651XRK,53.5,53.97264,3.6739562,simple_nn_new 50 1 0.001 0.1 0.005
ENCFF682UWZ,61.5,53.53947,3.6113224,simple_nn_new 50 1 0.001 0.1 0.005
ENCFF683LBN,37.5,38.748295,2.983445,simple_nn_new 50 1 0.001 0.1 0.005
ENCFF704GNL,37.5,32.690723,2.5656,simple_nn_new 50 1 0.001 0.1 0.005
ENCFF720HFS,51.5,45.566673,3.484697,simple_nn_new 50 1 0.001 0.1 0.005
ENCFF720WSA,37.5,39.979057,3.0571637,simple_nn_new 50 1 0.001 0.1 0.005
ENCFF772PDE,30.5,39.912968,3.0823698,simple_nn_new 50 1 0.001 0.1 0.005
ENCFF827GEQ,53.5,46.728863,3.3344834,simple_nn_new 50 1 0.001 0.1 0.005
ENCFF838MXD,75.5,58.063225,4.068948,simple_nn_new 50 1 0.001 0.1 0.005
ENCFF854IJU,81.5,62.72957,4.5415845,simple_nn_new 50 1 0.001 0.1 0.005
ENCFF859MTR,53.5,49.255737,3.761304,simple_nn_new 50 1 0.001 0.1 0.005
ENCFF863EJN,54.5,52.703728,3.5530553,simple_nn_new 50 1 0.001 0.1 0.005
ENCFF929KNV,50.5,60.0645,4.47251,simple_nn_new 50 1 0.001 0.1 0.005
ENCFF935CPK,51.5,46.995304,3.4286056,simple_nn_new 50 1 0.001 0.1 0.005
ENCFF954NRC,-0.4602739726027397,0.0,0.69414717,simple_nn_new 50 1 0.001 0.1 0.005
ENCFF958TLM,51.5,47.904003,3.3341634,simple_nn_new 50 1 0.001 0.1 0.005
ENCFF985SAO,59.5,60.672005,4.896756,simple_nn_new 50 1 0.001 0.1 0.005
ENCFF011PCV,81.5,71.401505,2.763924,simple_nn_new 50 1 0.001 0.1 0.01
ENCFF032IZZ,60.5,47.34042,2.2594235,simple_nn_new 50 1 0.001 0.1 0.01
ENCFF053KMZ,37.5,28.42108,2.8052158,simple_nn_new 50 1 0.001 0.1 0.01
ENCFF056BKL,60.5,0.0,3.845492,simple_nn_new 50 1 0.001 0.1 0.01
ENCFF057BYR,37.5,28.858824,2.2778935,simple_nn_new 50 1 0.001 0.1 0.01
ENCFF105NAF,51.5,42.905228,2.796248,simple_nn_new 50 1 0.001 0.1 0.01
ENCFF114PLO,81.5,66.14918,2.320797,simple_nn_new 50 1 0.001 0.1 0.01
ENCFF140ZIP,37.5,15.038031,2.3380504,simple_nn_new 50 1 0.001 0.1 0.01
ENCFF152PBB,46.5,35.088512,3.0037434,simple_nn_new 50 1 0.001 0.1 0.01
ENCFF153YEE,53.5,46.42521,2.3253126,simple_nn_new 50 1 0.001 0.1 0.01
ENCFF181HLF,51.5,37.648323,2.7772863,simple_nn_new 50 1 0.001 0.1 0.01
ENCFF201UPO,37.5,0.0,3.4263556,simple_nn_new 50 1 0.001 0.1 0.01
ENCFF237QAL,60.5,0.0,3.892004,simple_nn_new 50 1 0.001 0.1 0.01
ENCFF238MHL,81.5,32.502018,2.711747,simple_nn_new 50 1 0.001 0.1 0.01
ENCFF256HPN,53.5,46.14528,2.1736636,simple_nn_new 50 1 0.001 0.1 0.01
ENCFF258MFR,54.5,41.61776,2.7425487,simple_nn_new 50 1 0.001 0.1 0.01
ENCFF263CSV,54.5,19.707315,3.311714,simple_nn_new 50 1 0.001 0.1 0.01
ENCFF271FIA,34.5,36.765686,3.4114647,simple_nn_new 50 1 0.001 0.1 0.01
ENCFF285STS,37.5,30.980888,3.2393591,simple_nn_new 50 1 0.001 0.1 0.01
ENCFF298AQY,78.5,51.312042,2.7502022,simple_nn_new 50 1 0.001 0.1 0.01
ENCFF344ITP,37.5,0.0,2.965694,simple_nn_new 50 1 0.001 0.1 0.01
ENCFF391CHK,60.5,0.0,3.9126945,simple_nn_new 50 1 0.001 0.1 0.01
ENCFF393NEJ,83.5,26.299295,3.0358152,simple_nn_new 50 1 0.001 0.1 0.01
ENCFF405UOK,37.5,27.658108,3.365616,simple_nn_new 50 1 0.001 0.1 0.01
ENCFF496SXY,53.5,45.44091,2.1811168,simple_nn_new 50 1 0.001 0.1 0.01
ENCFF508OUM,37.5,14.669013,2.600912,simple_nn_new 50 1 0.001 0.1 0.01
ENCFF512IEA,37.5,0.0,3.3608882,simple_nn_new 50 1 0.001 0.1 0.01
ENCFF566FYS,34.5,31.49891,3.0128303,simple_nn_new 50 1 0.001 0.1 0.01
ENCFF579DHC,84.5,19.96751,2.2873013,simple_nn_new 50 1 0.001 0.1 0.01
ENCFF586WBH,53.5,41.398766,2.251857,simple_nn_new 50 1 0.001 0.1 0.01
ENCFF615SIJ,45.5,2.9920712,2.5470011,simple_nn_new 50 1 0.001 0.1 0.01
ENCFF617PMJ,89.5,63.500916,2.9694448,simple_nn_new 50 1 0.001 0.1 0.01
ENCFF619HYF,34.5,13.346306,3.7675686,simple_nn_new 50 1 0.001 0.1 0.01
ENCFF620GOU,37.5,31.958025,2.3132474,simple_nn_new 50 1 0.001 0.1 0.01
ENCFF624LJY,34.5,26.612196,4.7199593,simple_nn_new 50 1 0.001 0.1 0.01
ENCFF639IIQ,73.5,56.967422,2.5069425,simple_nn_new 50 1 0.001 0.1 0.01
ENCFF651XRK,53.5,46.9354,2.3745723,simple_nn_new 50 1 0.001 0.1 0.01
ENCFF665CXY,54.5,26.79345,3.2084413,simple_nn_new 50 1 0.001 0.1 0.01
ENCFF719ORU,54.5,35.68783,2.8570666,simple_nn_new 50 1 0.001 0.1 0.01
ENCFF720WSA,37.5,30.744625,2.3372517,simple_nn_new 50 1 0.001 0.1 0.01
ENCFF751MDE,37.5,28.241116,2.3112962,simple_nn_new 50 1 0.001 0.1 0.01
ENCFF761IFJ,51.5,31.481796,2.8619008,simple_nn_new 50 1 0.001 0.1 0.01
ENCFF772JUK,54.5,42.25538,2.8537283,simple_nn_new 50 1 0.001 0.1 0.01
ENCFF773DOI,53.5,7.9644704,2.6565733,simple_nn_new 50 1 0.001 0.1 0.01
ENCFF779PMH,54.5,44.8006,2.3847432,simple_nn_new 50 1 0.001 0.1 0.01
ENCFF810IVC,54.5,39.645073,3.118158,simple_nn_new 50 1 0.001 0.1 0.01
ENCFF812IKG,37.5,32.059452,3.155367,simple_nn_new 50 1 0.001 0.1 0.01
ENCFF854IJU,81.5,70.805626,2.5191326,simple_nn_new 50 1 0.001 0.1 0.01
ENCFF862HHR,77.5,45.73431,2.289702,simple_nn_new 50 1 0.001 0.1 0.01
ENCFF880UEZ,53.5,45.371796,2.4703813,simple_nn_new 50 1 0.001 0.1 0.01
ENCFF889QTE,81.5,40.023888,2.6723814,simple_nn_new 50 1 0.001 0.1 0.01
ENCFF901QWB,37.5,29.777388,2.5709176,simple_nn_new 50 1 0.001 0.1 0.01
ENCFF904YBG,51.5,39.44663,2.3165467,simple_nn_new 50 1 0.001 0.1 0.01
ENCFF917LFF,53.5,45.476036,2.2122064,simple_nn_new 50 1 0.001 0.1 0.01
ENCFF954NRC,-0.4602739726027397,0.0,2.3361707,simple_nn_new 50 1 0.001 0.1 0.01
ENCFF978EHV,-0.4712328767123288,0.0,2.568215,simple_nn_new 50 1 0.001 0.1 0.01
ENCFF996ZNX,37.5,40.00666,2.2420094,simple_nn_new 50 1 0.001 0.1 0.01
ENCFF036WJV,30.5,0.0,9.914245,simple_nn_new 50 1 0.001 0.1 0.01
ENCFF062WLH,84.5,92.52742,0.69414717,simple_nn_new 50 1 0.001 0.1 0.01
ENCFF077FBW,41.5,40.478622,0.7134601,simple_nn_new 50 1 0.001 0.1 0.01
ENCFF081IBY,75.5,69.14736,0.69414717,simple_nn_new 50 1 0.001 0.1 0.01
ENCFF083ENU,59.5,48.412678,0.7495774,simple_nn_new 50 1 0.001 0.1 0.01
ENCFF120CVA,-0.4602739726027397,10.686334,2.3692272,simple_nn_new 50 1 0.001 0.1 0.01
ENCFF122GSI,37.5,40.44859,1.5885378,simple_nn_new 50 1 0.001 0.1 0.01
ENCFF132YWJ,53.5,49.946117,0.69414717,simple_nn_new 50 1 0.001 0.1 0.01
ENCFF223CEC,34.5,0.0,18.181433,simple_nn_new 50 1 0.001 0.1 0.01
ENCFF243MMI,53.5,44.977688,1.055614,simple_nn_new 50 1 0.001 0.1 0.01
ENCFF280QYJ,25.5,0.0,10.443368,simple_nn_new 50 1 0.001 0.1 0.01
ENCFF288QMN,54.5,63.1716,0.69414717,simple_nn_new 50 1 0.001 0.1 0.01
ENCFF339CRV,53.5,58.83106,0.69414717,simple_nn_new 50 1 0.001 0.1 0.01
ENCFF342IUX,53.5,50.738712,0.69414717,simple_nn_new 50 1 0.001 0.1 0.01
ENCFF345SEW,89.5,106.53166,0.69414717,simple_nn_new 50 1 0.001 0.1 0.01
ENCFF347MTT,81.5,89.63662,0.69414717,simple_nn_new 50 1 0.001 0.1 0.01
ENCFF349BGH,56.5,46.20703,1.0258341,simple_nn_new 50 1 0.001 0.1 0.01
ENCFF370MEL,61.5,0.0,3.8090355,simple_nn_new 50 1 0.001 0.1 0.01
ENCFF372LSW,53.5,45.31791,0.69414717,simple_nn_new 50 1 0.001 0.1 0.01
ENCFF376RDO,53.5,0.0,3.9826143,simple_nn_new 50 1 0.001 0.1 0.01
ENCFF379GSJ,53.5,51.622307,0.69414717,simple_nn_new 50 1 0.001 0.1 0.01
ENCFF389LZZ,-0.4410958904109589,0.0,2.7714393,simple_nn_new 50 1 0.001 0.1 0.01
ENCFF427XFO,53.5,48.081966,0.69414717,simple_nn_new 50 1 0.001 0.1 0.01
ENCFF486KLP,25.5,0.0,3.7638493,simple_nn_new 50 1 0.001 0.1 0.01
ENCFF501SGE,37.5,31.547194,0.69414717,simple_nn_new 50 1 0.001 0.1 0.01
ENCFF504XAW,53.5,0.0,32.007942,simple_nn_new 50 1 0.001 0.1 0.01
ENCFF520CVN,3.5,0.0,7.5817413,simple_nn_new 50 1 0.001 0.1 0.01
ENCFF523VVA,87.5,77.73587,0.69414717,simple_nn_new 50 1 0.001 0.1 0.01
ENCFF534AMN,53.5,60.986908,0.69414717,simple_nn_new 50 1 0.001 0.1 0.01
ENCFF538GPP,-0.4986301369863014,0.0,3.3182423,simple_nn_new 50 1 0.001 0.1 0.01
ENCFF585QLC,53.5,0.0,3.7987885,simple_nn_new 50 1 0.001 0.1 0.01
ENCFF614FJF,59.5,42.5513,0.8226025,simple_nn_new 50 1 0.001 0.1 0.01
ENCFF629NQR,-0.4410958904109589,8.8878355,2.330219,simple_nn_new 50 1 0.001 0.1 0.01
ENCFF631LYE,56.5,53.360516,0.69414717,simple_nn_new 50 1 0.001 0.1 0.01
ENCFF640NVF,30.5,10.580103,2.2905526,simple_nn_new 50 1 0.001 0.1 0.01
ENCFF644MVM,34.5,0.0,10.618341,simple_nn_new 50 1 0.001 0.1 0.01
ENCFF645DEG,54.5,53.483376,0.7971199,simple_nn_new 50 1 0.001 0.1 0.01
ENCFF664UKA,34.5,0.0,4.6025653,simple_nn_new 50 1 0.001 0.1 0.01
ENCFF673DXP,62.5,33.142757,1.821473,simple_nn_new 50 1 0.001 0.1 0.01
ENCFF675KIN,53.5,49.812412,0.69414717,simple_nn_new 50 1 0.001 0.1 0.01
ENCFF682UWZ,61.5,45.809494,0.69414717,simple_nn_new 50 1 0.001 0.1 0.01
ENCFF720HFS,51.5,0.0,3.2954552,simple_nn_new 50 1 0.001 0.1 0.01
ENCFF729ZPF,67.5,52.530514,0.79223156,simple_nn_new 50 1 0.001 0.1 0.01
ENCFF732JQY,87.5,72.15277,0.69414717,simple_nn_new 50 1 0.001 0.1 0.01
ENCFF735OIS,3.5,0.0,9.518414,simple_nn_new 50 1 0.001 0.1 0.01
ENCFF739NVT,53.5,49.017616,0.69414717,simple_nn_new 50 1 0.001 0.1 0.01
ENCFF772PDE,30.5,0.0,12.273485,simple_nn_new 50 1 0.001 0.1 0.01
ENCFF827GEQ,53.5,31.45152,1.7561183,simple_nn_new 50 1 0.001 0.1 0.01
ENCFF838MXD,75.5,67.01162,0.69414717,simple_nn_new 50 1 0.001 0.1 0.01
