,mean_train_loss,mean_val_loss,mean_train_mse,mean_val_mse,mean_train_mae,mean_val_mae
simple_nn 48 3 0.0001 0.1 0.01 300 0.3,55.030423164367676,94.21867561340332,54.0129451751709,103.10282516479492,5.513451457023621,7.048108220100403
simple_nn 48 3 0.0001 0.1 0.01 450 0.1,63.79472541809082,90.05033302307129,62.13168811798096,99.69316673278809,5.837818145751953,7.1672608852386475
simple_nn 48 3 0.0001 0.1 0.01 450 0.2,55.95030498504639,100.89936828613281,56.09791851043701,110.54612350463867,5.68295419216156,7.197472810745239
simple_nn 48 3 0.0001 0.1 0.01 450 0.3,56.783437728881836,95.95077133178711,57.63234043121338,109.99133110046387,5.905416131019592,7.755841135978699
simple_nn 48 3 0.0001 0.1 0.05 50 0.1,97.85671997070312,128.8008918762207,81.57549858093262,127.89138793945312,6.952424168586731,8.068856239318848
simple_nn 48 3 0.0001 0.1 0.05 50 0.2,106.474365234375,161.5111846923828,90.52883529663086,167.0198097229004,7.159448504447937,8.997970581054688
simple_nn 48 3 0.0001 0.1 0.05 50 0.3,98.73186111450195,133.79352951049805,78.27165603637695,130.02385711669922,6.888917565345764,8.259708285331726
simple_nn 48 3 0.0001 0.1 0.05 150 0.1,106.62652206420898,158.72678184509277,74.88166618347168,144.44587898254395,6.470657706260681,8.449886322021484
simple_nn 48 3 0.0001 0.1 0.05 150 0.2,114.53738784790039,159.19753074645996,78.87300300598145,136.6396074295044,6.3994669914245605,7.765527367591858
simple_nn 48 3 0.0001 0.1 0.05 150 0.3,113.66992378234863,135.85662460327148,73.28036308288574,105.28130340576172,6.794213175773621,7.451326131820679
simple_nn 48 3 0.0001 0.1 0.05 300 0.1,103.98544883728027,152.05988693237305,60.923733711242676,123.93252182006836,6.032748103141785,7.5299588441848755
simple_nn 48 3 0.0001 0.1 0.05 300 0.2,116.0341682434082,188.2455825805664,66.53716659545898,154.6972255706787,6.17123007774353,8.709169745445251
simple_nn 48 3 0.0001 0.1 0.05 300 0.3,111.98662948608398,178.03903198242188,66.18854141235352,150.69119262695312,6.267127633094788,8.639094114303589
simple_nn 48 3 0.0001 0.1 0.05 450 0.1,111.92292404174805,193.09263610839844,57.47187042236328,156.7037124633789,5.578866243362427,8.716602206230164
simple_nn 48 3 0.0001 0.1 0.05 450 0.2,120.01957321166992,251.35354614257812,68.05740261077881,223.4994659423828,6.047670960426331,9.915078163146973
simple_nn 48 3 0.0001 0.1 0.05 450 0.3,114.40440559387207,192.26950073242188,60.95054817199707,164.2175121307373,5.667800784111023,8.573076605796814
simple_nn 48 3 0.0001 0.1 0.1 50 0.1,138.56758499145508,169.1380844116211,89.13367462158203,133.78170204162598,7.445590138435364,7.892671585083008
simple_nn 48 3 0.0001 0.1 0.1 50 0.2,134.51727294921875,153.7077693939209,84.89040756225586,118.07133483886719,7.02369236946106,7.698521018028259
simple_nn 48 3 0.0001 0.1 0.1 50 0.3,135.66265869140625,177.79904174804688,86.83024978637695,145.7894630432129,7.223909616470337,8.625764966011047
simple_nn 48 3 0.0001 0.1 0.1 150 0.1,146.84212112426758,189.59776306152344,77.28204917907715,138.69011878967285,6.644866585731506,8.240621328353882
simple_nn 48 3 0.0001 0.1 0.1 150 0.2,143.18321228027344,197.2484474182129,70.81392860412598,146.30538177490234,6.432719945907593,8.405828833580017
simple_nn 48 3 0.0001 0.1 0.1 150 0.3,149.87154006958008,192.42076873779297,76.05807304382324,130.26848602294922,6.56052303314209,8.027824401855469
simple_nn 48 3 0.0001 0.1 0.1 300 0.1,159.82692337036133,219.01358795166016,60.559794425964355,135.50711822509766,5.926940321922302,8.462464332580566
simple_nn 48 3 0.0001 0.1 0.1 300 0.2,164.16039657592773,283.9034767150879,69.0690279006958,204.1311149597168,6.340161681175232,9.85373330116272
simple_nn 48 3 0.0001 0.1 0.1 300 0.3,156.3001365661621,211.03832244873047,62.952635765075684,138.90810203552246,6.080520391464233,8.280628561973572
simple_nn 48 3 0.0001 0.1 0.1 450 0.1,160.95692825317383,259.8039093017578,57.438307762145996,182.36119079589844,5.832392930984497,8.854663729667664
simple_nn 48 3 0.0001 0.1 0.1 450 0.2,164.93929290771484,251.15640258789062,62.474270820617676,165.06666374206543,6.12611186504364,8.680098056793213
simple_nn 48 3 0.0001 0.1 0.1 450 0.3,176.89913177490234,270.1549644470215,66.92688751220703,180.05794525146484,5.94676947593689,8.940247893333435
simple_nn 48 3 0.0001 0.2 0.01 50 0.1,83.41390037536621,100.79874610900879,111.41530227661133,139.20126342773438,7.949358940124512,8.171012997627258
simple_nn 48 3 0.0001 0.2 0.01 50 0.2,87.92845916748047,125.43893241882324,103.70284271240234,139.77441215515137,7.598185062408447,8.298767685890198
simple_nn 48 3 0.0001 0.2 0.01 50 0.3,88.68289375305176,121.8337287902832,102.62148475646973,142.94295501708984,7.844425082206726,8.568295001983643
simple_nn 48 3 0.0001 0.2 0.01 150 0.1,75.02530288696289,82.74870777130127,94.33212852478027,101.06390380859375,7.414419531822205,7.277315974235535
simple_nn 48 3 0.0001 0.2 0.01 150 0.2,74.3929328918457,111.45573997497559,85.60752296447754,135.7221908569336,7.034087181091309,7.776746034622192
simple_nn 48 3 0.0001 0.2 0.01 150 0.3,72.2453031539917,93.49455642700195,86.29154014587402,112.55169868469238,7.113572001457214,7.235782980918884
simple_nn 48 3 0.0001 0.2 0.01 300 0.1,81.25467300415039,134.50598526000977,88.60100555419922,153.3205966949463,7.293096542358398,8.658664464950562
simple_nn 48 3 0.0001 0.2 0.01 300 0.2,75.63869285583496,89.82863426208496,83.36474800109863,107.53891277313232,7.073646068572998,7.559791803359985
simple_nn 48 3 0.0001 0.2 0.01 300 0.3,76.4638729095459,99.4389877319336,90.17086791992188,117.04264831542969,7.256907224655151,7.531607031822205
simple_nn 48 3 0.0001 0.2 0.01 450 0.1,78.15855884552002,104.02284812927246,87.52108192443848,124.48619270324707,7.075491547584534,8.074088096618652
simple_nn 48 3 0.0001 0.2 0.01 450 0.2,82.39000129699707,92.64556884765625,85.6658992767334,100.44043254852295,7.020936012268066,7.001269340515137
simple_nn 48 3 0.0001 0.2 0.01 450 0.3,76.10543632507324,104.73811340332031,82.11274147033691,124.93935966491699,7.00908362865448,7.8292165994644165
simple_nn 48 3 0.0001 0.2 0.05 50 0.1,113.51484680175781,185.77069854736328,102.45205879211426,204.61490631103516,7.649428963661194,9.182564496994019
simple_nn 48 3 0.0001 0.2 0.05 50 0.2,118.67577362060547,134.73008346557617,100.25928688049316,125.98907661437988,7.7720924615859985,7.7191044092178345
simple_nn 48 3 0.0001 0.2 0.05 50 0.3,124.76257514953613,137.40428733825684,111.61331176757812,137.42474174499512,8.029005527496338,8.198349952697754
simple_nn 48 3 0.0001 0.2 0.05 150 0.1,132.50634002685547,133.8949737548828,108.48067665100098,115.92291450500488,8.01606023311615,7.861357808113098
simple_nn 48 3 0.0001 0.2 0.05 150 0.2,128.7575511932373,175.61617279052734,102.53488540649414,162.5307502746582,7.640034794807434,8.851086378097534
simple_nn 48 3 0.0001 0.2 0.05 150 0.3,131.96384811401367,162.2868824005127,99.25339889526367,155.07567024230957,7.632673978805542,8.32009243965149
simple_nn 48 3 0.0001 0.2 0.05 300 0.1,125.00972366333008,150.6435203552246,86.16344833374023,113.57818031311035,7.019197702407837,7.3511974811553955
simple_nn 48 3 0.0001 0.2 0.05 300 0.2,130.29508209228516,154.63126945495605,91.09242057800293,132.9906520843506,7.295111298561096,7.821360468864441
simple_nn 48 3 0.0001 0.2 0.05 300 0.3,136.18033409118652,161.30047035217285,98.47891998291016,127.3049545288086,7.5847355127334595,7.811128616333008
simple_nn 48 3 0.0001 0.2 0.05 450 0.1,136.53139114379883,170.20281600952148,87.34757041931152,132.92235374450684,7.204337120056152,8.07073175907135
simple_nn 48 3 0.0001 0.2 0.05 450 0.2,136.26268577575684,150.34815216064453,88.82508659362793,112.39908409118652,7.037067890167236,7.598936557769775
simple_nn 48 3 0.0001 0.2 0.05 450 0.3,138.18777656555176,169.37920379638672,90.68566703796387,129.56250381469727,7.333425760269165,8.090130925178528
simple_nn 48 3 0.0001 0.2 0.1 50 0.1,155.67256546020508,182.4077491760254,108.69719314575195,144.03990745544434,8.154245734214783,8.451913118362427
simple_nn 48 3 0.0001 0.2 0.1 50 0.2,162.783203125,160.4464988708496,117.78173828125,119.16805267333984,8.29339337348938,7.5282745361328125
simple_nn 48 3 0.0001 0.2 0.1 50 0.3,161.37955284118652,175.01055145263672,116.37211608886719,141.36792182922363,8.192384362220764,8.019203543663025
simple_nn 48 3 0.0001 0.2 0.1 150 0.1,177.18104934692383,205.51483917236328,105.3722152709961,147.30243682861328,7.755730390548706,8.525896430015564
simple_nn 48 3 0.0001 0.2 0.1 150 0.2,171.0002555847168,219.3420066833496,97.47761154174805,162.56461906433105,7.6347445249557495,8.910045385360718
simple_nn 48 3 0.0001 0.2 0.1 150 0.3,181.08577728271484,191.04834747314453,110.87604713439941,121.47774505615234,8.010557413101196,7.678926348686218
simple_nn 48 3 0.0001 0.2 0.1 300 0.1,191.86120986938477,238.53408432006836,96.96062088012695,159.15823936462402,7.640833854675293,9.023345351219177
simple_nn 48 3 0.0001 0.2 0.1 300 0.2,183.74212265014648,229.40472030639648,89.80487251281738,153.15684127807617,7.509165406227112,8.635549426078796
simple_nn 48 3 0.0001 0.2 0.1 300 0.3,182.6803092956543,212.98675537109375,97.6227798461914,136.48374938964844,7.622539162635803,8.249618411064148
simple_nn 48 3 0.0001 0.2 0.1 450 0.1,192.69371795654297,255.87265014648438,85.4129753112793,159.39805030822754,7.037850379943848,8.971842646598816
simple_nn 48 3 0.0001 0.2 0.1 450 0.2,203.08695602416992,263.714111328125,92.61836242675781,170.32690811157227,7.191061735153198,8.817291617393494
simple_nn 48 3 0.0001 0.2 0.1 450 0.3,199.21293258666992,235.71281814575195,102.83178520202637,151.42369842529297,7.465039968490601,8.139466047286987
simple_nn 48 3 0.0002 0.0 0.01 50 0.1,27.175092697143555,100.43403053283691,32.65448713302612,134.16598320007324,4.018878519535065,7.979426383972168
simple_nn 48 3 0.0002 0.0 0.01 50 0.2,27.78906536102295,81.59435081481934,36.48874378204346,116.74215316772461,4.236272931098938,7.566876530647278
simple_nn 48 3 0.0002 0.0 0.01 50 0.3,27.661465644836426,93.57564353942871,33.97365856170654,123.71023368835449,4.1252171993255615,7.991603493690491
simple_nn 48 3 0.0002 0.0 0.01 150 0.1,25.60346794128418,94.97710800170898,22.04646587371826,117.16160011291504,3.268441677093506,7.435038924217224
simple_nn 48 3 0.0002 0.0 0.01 150 0.2,25.763965129852295,81.41379451751709,24.508183479309082,103.94317817687988,3.4946083426475525,7.170138955116272
simple_nn 48 3 0.0002 0.0 0.01 150 0.3,26.31667709350586,80.20437145233154,24.88192892074585,99.68165397644043,3.536052942276001,7.12291693687439
simple_nn 48 3 0.0002 0.0 0.01 300 0.1,25.961154460906982,102.22713088989258,18.860042810440063,124.25058364868164,3.061556875705719,7.958679556846619
simple_nn 48 3 0.0002 0.0 0.01 300 0.2,25.831527709960938,103.7578010559082,21.062779903411865,124.56121253967285,3.232853353023529,7.812010288238525
simple_nn 48 3 0.0002 0.0 0.01 300 0.3,24.2614426612854,87.46549797058105,19.243288040161133,109.30812072753906,3.1158827543258667,7.374097943305969
simple_nn 48 3 0.0002 0.0 0.01 450 0.1,26.4456148147583,95.73111343383789,18.79701018333435,100.60202121734619,3.0936939120292664,7.035226225852966
simple_nn 48 3 0.0002 0.0 0.01 450 0.2,29.165151119232178,109.32526874542236,23.998993396759033,139.3036403656006,3.514029562473297,7.645848631858826
simple_nn 48 3 0.0002 0.0 0.01 450 0.3,27.827797412872314,88.66089630126953,21.08743953704834,105.07317733764648,3.19703471660614,7.163899302482605
simple_nn 48 3 0.0002 0.0 0.05 50 0.1,57.38958930969238,131.66933822631836,34.710684299468994,132.47974014282227,4.120540678501129,7.95945417881012
simple_nn 48 3 0.0002 0.0 0.05 50 0.2,56.67453575134277,124.3433666229248,35.66624975204468,135.9652862548828,4.186341106891632,7.717165112495422
simple_nn 48 3 0.0002 0.0 0.05 50 0.3,56.42058086395264,146.07658576965332,34.46449136734009,160.3774871826172,4.172729790210724,8.62411642074585
simple_nn 48 3 0.0002 0.0 0.05 150 0.1,65.25507736206055,116.02611351013184,31.545281887054443,105.04778099060059,4.091219544410706,7.10481584072113
simple_nn 48 3 0.0002 0.0 0.05 150 0.2,64.41342067718506,176.58429145812988,28.638227462768555,188.6723575592041,3.768912374973297,9.017181515693665
simple_nn 48 3 0.0002 0.0 0.05 150 0.3,63.452351570129395,143.26598358154297,29.356165409088135,131.65362930297852,3.751038908958435,8.013418674468994
simple_nn 48 3 0.0002 0.0 0.05 300 0.1,69.33098983764648,136.98306274414062,25.433781147003174,125.10002326965332,3.524058759212494,7.8731642961502075
simple_nn 48 3 0.0002 0.0 0.05 300 0.2,72.36738967895508,145.8109359741211,30.06194829940796,127.94486427307129,3.947820544242859,7.817189931869507
simple_nn 48 3 0.0002 0.0 0.05 300 0.3,70.68095588684082,121.80310440063477,26.367244720458984,97.5608377456665,3.548113524913788,7.047536849975586
simple_nn 48 3 0.0002 0.0 0.05 450 0.1,75.19278717041016,128.7187614440918,25.45348882675171,101.89239025115967,3.405105948448181,6.830347418785095
simple_nn 48 3 0.0002 0.0 0.05 450 0.2,74.23859405517578,140.44965744018555,24.967084169387817,116.24920654296875,3.5113378167152405,7.47787606716156
simple_nn 48 3 0.0002 0.0 0.05 450 0.3,72.95508003234863,174.0190658569336,22.105854511260986,170.63502883911133,3.344467282295227,9.034150123596191
simple_nn 48 3 0.0002 0.0 0.1 50 0.1,91.00374603271484,149.1364040374756,50.49904155731201,131.85099697113037,5.193190813064575,7.843303561210632
simple_nn 48 3 0.0002 0.0 0.1 50 0.2,86.17015838623047,153.1371364593506,38.2693829536438,131.64007186889648,4.455464482307434,8.068523168563843
simple_nn 48 3 0.0002 0.0 0.1 50 0.3,83.90044593811035,148.95991706848145,33.56000757217407,123.12923812866211,4.0789355635643005,7.737530469894409
simple_nn 48 3 0.0002 0.0 0.1 150 0.1,101.58346176147461,169.30896377563477,30.691720008850098,121.52785301208496,3.827884018421173,7.744536280632019
simple_nn 48 3 0.0002 0.0 0.1 150 0.2,106.65448570251465,203.77964782714844,37.068599224090576,165.3887004852295,4.176538288593292,8.760879874229431
simple_nn 48 3 0.0002 0.0 0.1 150 0.3,101.34551429748535,189.1220703125,34.36397361755371,157.3473834991455,4.018884360790253,8.409147262573242
simple_nn 48 3 0.0002 0.0 0.1 300 0.1,113.23870849609375,164.30659866333008,27.21947479248047,102.89637184143066,3.7549922466278076,7.057075381278992
simple_nn 48 3 0.0002 0.0 0.1 300 0.2,114.20455932617188,171.6398048400879,27.565049171447754,119.26319885253906,3.6770859360694885,7.626998543739319
simple_nn 48 3 0.0002 0.0 0.1 300 0.3,113.6853256225586,182.82178115844727,27.15641689300537,117.6746826171875,3.615516185760498,7.9585206508636475
simple_nn 48 3 0.0002 0.0 0.1 450 0.1,117.18054580688477,185.72990036010742,25.692403554916382,122.03489112854004,3.6210079193115234,7.9345375299453735
simple_nn 48 3 0.0002 0.0 0.1 450 0.2,118.97567939758301,201.1136932373047,25.698999881744385,126.93513298034668,3.645441770553589,8.066783785820007
simple_nn 48 3 0.0002 0.0 0.1 450 0.3,122.54330444335938,191.35436248779297,29.853087425231934,134.47270584106445,4.015224456787109,8.244808673858643
simple_nn 48 3 0.0002 0.05 0.01 50 0.1,34.74715805053711,71.39226245880127,48.749815940856934,109.87230014801025,5.117881894111633,6.894661247730255
simple_nn 48 3 0.0002 0.05 0.01 50 0.2,37.24983215332031,83.26444053649902,52.16002178192139,123.98577308654785,5.268069505691528,7.629114627838135
simple_nn 48 3 0.0002 0.05 0.01 50 0.3,36.3229718208313,72.19275188446045,49.239784240722656,103.73733711242676,5.240993857383728,7.210543513298035
simple_nn 48 3 0.0002 0.05 0.01 150 0.1,37.01344633102417,100.82129192352295,44.05416393280029,133.5665626525879,5.046419620513916,7.665191888809204
simple_nn 48 3 0.0002 0.05 0.01 150 0.2,35.66329002380371,97.49892234802246,42.232839584350586,124.9999885559082,4.830673575401306,7.563212752342224
simple_nn 48 3 0.0002 0.05 0.01 150 0.3,37.30208349227905,110.01839256286621,42.75185775756836,140.98705291748047,4.8126161098480225,8.262934684753418
simple_nn 48 3 0.0002 0.05 0.01 300 0.1,35.30346488952637,84.6176528930664,37.420016288757324,107.82095527648926,4.535868763923645,7.200926780700684
simple_nn 48 3 0.0002 0.05 0.01 300 0.2,33.401771545410156,81.56570243835449,37.02816295623779,103.57197856903076,4.507189154624939,6.919314742088318
simple_nn 48 3 0.0002 0.05 0.01 300 0.3,38.044859886169434,78.94187259674072,40.123581886291504,101.65681266784668,4.692810654640198,6.919350743293762
simple_nn 48 3 0.0002 0.05 0.01 450 0.1,37.89827823638916,81.55646228790283,39.86395072937012,102.70762538909912,4.63603675365448,7.092333912849426
simple_nn 48 3 0.0002 0.05 0.01 450 0.2,38.34805917739868,96.45322036743164,40.6681923866272,127.85616302490234,4.664371967315674,7.78941011428833
simple_nn 48 3 0.0002 0.05 0.01 450 0.3,37.957276344299316,72.45871353149414,40.59079933166504,96.55840873718262,4.68121612071991,7.100518822669983
simple_nn 48 3 0.0002 0.05 0.05 50 0.1,64.38972568511963,103.8442554473877,51.494049072265625,116.40325927734375,5.336224317550659,7.368732452392578
simple_nn 48 3 0.0002 0.05 0.05 50 0.2,62.2795352935791,99.03115272521973,49.98363208770752,106.70511054992676,5.255849361419678,7.221727728843689
simple_nn 48 3 0.0002 0.05 0.05 50 0.3,65.87193298339844,105.1298828125,53.4094181060791,117.52396774291992,5.402773857116699,7.320964574813843
simple_nn 48 3 0.0002 0.05 0.05 150 0.1,72.37667274475098,127.23138999938965,48.748671531677246,133.67790985107422,5.169449090957642,7.8329527378082275
simple_nn 48 3 0.0002 0.05 0.05 150 0.2,68.5576229095459,107.18488883972168,45.1033992767334,103.27517795562744,4.938257455825806,6.754391431808472
simple_nn 48 3 0.0002 0.05 0.05 150 0.3,73.34420204162598,125.05623817443848,47.248738288879395,121.61656761169434,5.11753511428833,7.375820994377136
simple_nn 48 3 0.0002 0.05 0.05 300 0.1,81.24211692810059,113.81898307800293,50.50731372833252,104.32784843444824,5.211320996284485,6.935502886772156
simple_nn 48 3 0.0002 0.05 0.05 300 0.2,83.71825408935547,127.84235763549805,48.75301170349121,116.36665153503418,5.177943587303162,7.4472925662994385
simple_nn 48 3 0.0002 0.05 0.05 300 0.3,82.31146240234375,131.90995025634766,45.33497142791748,116.50262928009033,4.969346404075623,7.252047300338745
simple_nn 48 3 0.0002 0.05 0.05 450 0.1,88.25997734069824,133.0378131866455,50.241793632507324,120.46794128417969,5.18119215965271,7.2330275774002075
simple_nn 48 3 0.0002 0.05 0.05 450 0.2,90.04623413085938,145.03257942199707,50.085336685180664,138.41275787353516,5.238895297050476,8.121255874633789
simple_nn 48 3 0.0002 0.05 0.05 450 0.3,82.58289527893066,133.86106491088867,39.83940887451172,115.28218078613281,4.676243424415588,7.298334121704102
simple_nn 48 3 0.0002 0.05 0.1 50 0.1,93.94050216674805,138.04065322875977,52.318997383117676,116.20176124572754,5.345980167388916,7.566710948944092
simple_nn 48 3 0.0002 0.05 0.1 50 0.2,95.19322776794434,124.23690032958984,62.49395179748535,109.90121269226074,5.924194097518921,7.147893071174622
simple_nn 48 3 0.0002 0.05 0.1 50 0.3,88.2024974822998,123.26132583618164,48.930070877075195,106.23877239227295,5.113075613975525,7.0456379652023315
simple_nn 48 3 0.0002 0.05 0.1 150 0.1,108.15320777893066,150.4297866821289,49.99293327331543,124.15591239929199,5.132042050361633,7.436224579811096
simple_nn 48 3 0.0002 0.05 0.1 150 0.2,116.77549934387207,159.41448593139648,60.084617614746094,115.45602035522461,5.817588686943054,7.704020857810974
simple_nn 48 3 0.0002 0.05 0.1 150 0.3,114.87243270874023,149.57975387573242,56.901676177978516,112.53724002838135,5.6336363554000854,7.183538198471069
simple_nn 48 3 0.0002 0.05 0.1 300 0.1,122.70713996887207,172.5156593322754,50.75589561462402,128.68756484985352,5.1986470222473145,7.8384339809417725
simple_nn 48 3 0.0002 0.05 0.1 300 0.2,129.94674491882324,163.78929138183594,53.42112731933594,111.5982608795166,5.394925594329834,7.275557041168213
simple_nn 48 3 0.0002 0.05 0.1 300 0.3,124.02824401855469,158.48988342285156,52.12687873840332,103.61497783660889,5.5163949728012085,7.118517994880676
simple_nn 48 3 0.0002 0.05 0.1 450 0.1,132.48142623901367,182.93673706054688,46.62089729309082,121.0439281463623,5.077480792999268,7.827396035194397
simple_nn 48 3 0.0002 0.05 0.1 450 0.2,132.92704010009766,189.2639617919922,50.152761459350586,130.58550262451172,5.34035325050354,8.192888379096985
simple_nn 48 3 0.0002 0.05 0.1 450 0.3,133.20276832580566,179.4419174194336,55.720529556274414,119.92101860046387,5.5877015590667725,7.757614612579346
simple_nn 48 3 0.0002 0.1 0.01 50 0.1,37.08312463760376,63.417659282684326,54.25545024871826,91.49982166290283,5.412197709083557,6.617892026901245
simple_nn 48 3 0.0002 0.1 0.01 50 0.2,40.441988945007324,93.95438194274902,58.403971672058105,140.6854953765869,5.771321892738342,8.376503348350525
simple_nn 48 3 0.0002 0.1 0.01 50 0.3,35.735209465026855,68.61255741119385,55.07072162628174,110.74325942993164,5.606219172477722,7.2509952783584595
simple_nn 48 3 0.0002 0.1 0.01 150 0.1,39.42372989654541,71.52431392669678,50.756072998046875,101.16971015930176,5.2692073583602905,6.869531512260437
simple_nn 48 3 0.0002 0.1 0.01 150 0.2,38.98566246032715,76.41845512390137,51.77912902832031,107.37003326416016,5.374350428581238,7.422502279281616
simple_nn 48 3 0.0002 0.1 0.01 150 0.3,38.46341323852539,85.67615985870361,48.747154235839844,121.05317687988281,5.212835192680359,7.326985955238342
simple_nn 48 3 0.0002 0.1 0.01 300 0.1,42.20743656158447,92.17097663879395,47.96948719024658,115.23271942138672,5.180990934371948,7.447597503662109
simple_nn 48 3 0.0002 0.1 0.01 300 0.2,39.93859672546387,87.42961502075195,45.75417995452881,111.13223266601562,5.081796169281006,7.687906742095947
simple_nn 48 3 0.0002 0.1 0.01 300 0.3,40.604434967041016,92.2096471786499,50.090538024902344,118.99467849731445,5.16287636756897,7.784407019615173
simple_nn 48 3 0.0002 0.1 0.01 450 0.1,40.100624084472656,83.69228839874268,47.981024742126465,107.51417350769043,5.023558616638184,7.2297585010528564
simple_nn 48 3 0.0002 0.1 0.01 450 0.2,41.889445304870605,85.77753448486328,46.33699989318848,115.90425109863281,5.020800471305847,7.4741504192352295
simple_nn 48 3 0.0002 0.1 0.01 450 0.3,48.05935096740723,80.0045576095581,56.90038585662842,106.25633430480957,5.601334571838379,7.258434772491455
simple_nn 48 3 0.0002 0.1 0.05 50 0.1,68.52528858184814,99.98925971984863,60.781283378601074,118.41784858703613,5.831983923912048,7.535732746124268
simple_nn 48 3 0.0002 0.1 0.05 50 0.2,70.40359878540039,114.30229377746582,57.29253387451172,112.27468872070312,5.670667767524719,7.432287812232971
simple_nn 48 3 0.0002 0.1 0.05 50 0.3,70.91061973571777,104.55442237854004,56.30583953857422,105.53590965270996,5.52399742603302,7.046740412712097
simple_nn 48 3 0.0002 0.1 0.05 150 0.1,81.44304275512695,123.33617782592773,56.157976150512695,125.55549049377441,5.602068066596985,7.430631995201111
simple_nn 48 3 0.0002 0.1 0.05 150 0.2,78.41250801086426,124.83416938781738,56.254517555236816,119.35245513916016,5.694738864898682,7.805200099945068
simple_nn 48 3 0.0002 0.1 0.05 150 0.3,78.93338966369629,120.5332202911377,58.32915496826172,120.39618301391602,5.724798321723938,7.770316958427429
simple_nn 48 3 0.0002 0.1 0.05 300 0.1,90.34685325622559,135.73218727111816,58.5404109954834,121.35873413085938,5.804724454879761,7.616575241088867
simple_nn 48 3 0.0002 0.1 0.05 300 0.2,88.79641342163086,117.13375663757324,61.86011981964111,100.57876205444336,5.961023807525635,7.124681711196899
simple_nn 48 3 0.0002 0.1 0.05 300 0.3,86.98546028137207,132.87013244628906,51.620903968811035,129.71578407287598,5.3669562339782715,7.539229512214661
simple_nn 48 3 0.0002 0.1 0.05 450 0.1,93.62422180175781,133.16745376586914,54.01323890686035,115.57695007324219,5.55610990524292,7.611972689628601
simple_nn 48 3 0.0002 0.1 0.05 450 0.2,94.2415828704834,128.17401313781738,57.44949436187744,113.93940258026123,5.780455589294434,7.295537829399109
simple_nn 48 3 0.0002 0.1 0.05 450 0.3,95.25318145751953,139.3548469543457,61.40507698059082,136.18706512451172,5.850264668464661,7.9502363204956055
simple_nn 48 3 0.0002 0.1 0.1 50 0.1,92.43359565734863,129.43672370910645,61.05176639556885,115.56903839111328,5.7998188734054565,7.37414276599884
simple_nn 48 3 0.0002 0.1 0.1 50 0.2,96.93283081054688,140.6495761871338,64.27849674224854,131.12951850891113,5.831598281860352,7.81961727142334
simple_nn 48 3 0.0002 0.1 0.1 50 0.3,96.93099403381348,124.72370910644531,63.594353675842285,108.29787254333496,6.072776913642883,7.111783027648926
simple_nn 48 3 0.0002 0.1 0.1 150 0.1,113.91629600524902,153.91450691223145,61.2875394821167,122.7700366973877,5.908946394920349,7.644833922386169
simple_nn 48 3 0.0002 0.1 0.1 150 0.2,110.50231552124023,142.7881317138672,60.743276596069336,109.56726455688477,5.913643002510071,7.070250153541565
simple_nn 48 3 0.0002 0.1 0.1 150 0.3,115.33476257324219,151.1020736694336,60.766700744628906,120.87533378601074,5.798832416534424,7.550759434700012
simple_nn 48 3 0.0002 0.1 0.1 300 0.1,131.11210441589355,174.37082290649414,64.19415664672852,134.3463888168335,6.113048315048218,7.708894729614258
simple_nn 48 3 0.0002 0.1 0.1 300 0.2,133.28015327453613,173.4048843383789,61.627384185791016,124.25396919250488,5.97374165058136,7.745659112930298
simple_nn 48 3 0.0002 0.1 0.1 300 0.3,126.20439720153809,168.95953369140625,55.66115474700928,115.09029960632324,5.619439601898193,7.752527236938477
simple_nn 48 3 0.0002 0.1 0.1 450 0.1,141.90029907226562,166.82869338989258,58.02577018737793,100.67826080322266,5.770000338554382,7.219886302947998
simple_nn 48 3 0.0002 0.1 0.1 450 0.2,142.6705780029297,180.96354293823242,59.02224540710449,122.96320629119873,5.860778570175171,7.788714528083801
simple_nn 48 3 0.0002 0.1 0.1 450 0.3,145.02219772338867,171.0905647277832,66.12249374389648,109.888671875,6.1192307472229,7.282972931861877
simple_nn 48 3 0.0002 0.2 0.01 50 0.1,44.96200370788574,74.8629264831543,72.30174160003662,111.96171379089355,6.5330764055252075,7.586288094520569
simple_nn 48 3 0.0002 0.2 0.01 50 0.2,45.49239921569824,78.63564395904541,69.33230781555176,118.48668479919434,6.409558415412903,7.709239602088928
simple_nn 48 3 0.0002 0.2 0.01 50 0.3,46.9863395690918,77.46997547149658,76.3411922454834,137.13029289245605,6.475070834159851,7.682312250137329
simple_nn 48 3 0.0002 0.2 0.01 150 0.1,48.64546585083008,76.88244819641113,66.79365921020508,107.80870246887207,6.234020471572876,7.251289367675781
simple_nn 48 3 0.0002 0.2 0.01 150 0.2,43.1730899810791,85.95843029022217,60.5883903503418,124.5141658782959,5.8655766248703,7.4001160860061646
simple_nn 48 3 0.0002 0.2 0.01 150 0.3,44.84029579162598,67.0058422088623,64.40142440795898,100.95760726928711,6.140243172645569,6.708836555480957
simple_nn 48 3 0.0002 0.2 0.01 300 0.1,46.06644248962402,67.24030208587646,61.381980895996094,99.29467582702637,6.023037672042847,7.060273289680481
simple_nn 48 3 0.0002 0.2 0.01 300 0.2,47.65735912322998,78.98408317565918,61.7291898727417,101.79272079467773,5.831139922142029,7.23583710193634
