,mean_train_auto_mse,mean_val_auto_mse,mean_train_auto_mae,mean_val_auto_mae,mean_train_loss,mean_val_loss,mean_train_mse,mean_val_mse,mean_train_mae,mean_val_mae
simple_nn 48 5 0.0002 0.1 0.01 150 0.2,119.42213821411133,241.69790649414062,3.800388991832733,7.8715232610702515,37.683794021606445,122.85058498382568,30.477952003479004,166.80371189117432,4.324105679988861,8.029561161994934
simple_nn 48 5 0.0002 0.1 0.01 150 0.3,121.74397087097168,209.60750579833984,3.9266292452812195,7.256458044052124,37.07659435272217,110.51165199279785,27.776063919067383,129.04069709777832,4.000762581825256,7.329467058181763
simple_nn 48 5 0.0002 0.1 0.01 300 0.1,155.69921875,305.4537925720215,3.619119942188263,8.605906128883362,38.29245090484619,150.68997764587402,29.259024143218994,180.13312149047852,4.1327579617500305,9.111898422241211
simple_nn 48 5 0.0002 0.1 0.01 300 0.2,157.27072525024414,308.5640335083008,3.7177422046661377,8.407312870025635,38.05272102355957,127.26024436950684,28.38489818572998,154.39971923828125,4.131525099277496,7.954404711723328
simple_nn 48 5 0.0002 0.1 0.01 300 0.3,158.55499649047852,249.11935806274414,3.729492962360382,7.282094478607178,39.08029651641846,95.30848693847656,28.270644187927246,110.63609027862549,4.134765386581421,6.6388431787490845
simple_nn 48 5 0.0002 0.1 0.01 450 0.1,200.69589614868164,285.3515739440918,3.468492269515991,7.369127511978149,40.711792945861816,99.82192420959473,30.45846652984619,117.78768539428711,4.336629390716553,7.177696466445923
simple_nn 48 5 0.0002 0.1 0.01 450 0.2,201.50119400024414,310.2571792602539,3.5453545451164246,7.80394172668457,39.172905921936035,121.66009044647217,28.695961952209473,144.47011756896973,4.0434242486953735,7.487827897071838
simple_nn 48 5 0.0002 0.1 0.01 450 0.3,202.04693603515625,294.56407928466797,3.6768746972084045,7.354966044425964,38.75885581970215,116.68976974487305,27.78858757019043,133.48561096191406,4.032159984111786,7.553779125213623
simple_nn 48 5 0.0002 0.1 0.05 50 0.1,253.93650436401367,327.3454170227051,4.91412878036499,7.263233661651611,79.29977798461914,138.36057090759277,29.256530284881592,117.73434257507324,4.220522224903107,7.01982843875885
simple_nn 48 5 0.0002 0.1 0.05 50 0.2,253.4891700744629,318.0559616088867,5.09710168838501,7.284731984138489,82.0469856262207,128.02277755737305,34.09000205993652,97.57889080047607,4.388737678527832,6.231459736824036
simple_nn 48 5 0.0002 0.1 0.05 50 0.3,254.19988632202148,322.7845458984375,5.058128356933594,6.973402380943298,81.46598243713379,155.70598220825195,35.16736078262329,137.68478202819824,4.449135065078735,7.429471015930176
simple_nn 48 5 0.0002 0.1 0.05 150 0.1,345.8791046142578,429.56883239746094,4.370523571968079,7.108323693275452,91.1235580444336,178.1853733062744,31.996703147888184,142.64819717407227,4.30405580997467,7.979618668556213
simple_nn 48 5 0.0002 0.1 0.05 150 0.2,346.62938690185547,441.8946228027344,4.508535027503967,7.51465368270874,95.59703254699707,176.06826400756836,33.11664915084839,136.85674285888672,4.388672590255737,7.790606141090393
simple_nn 48 5 0.0002 0.1 0.05 150 0.3,351.7973937988281,433.76878356933594,4.592167019844055,7.870706915855408,93.70263862609863,180.8466033935547,34.22820472717285,147.56361770629883,4.461861729621887,7.88449764251709
simple_nn 48 5 0.0002 0.1 0.05 300 0.1,545.9166870117188,600.3274841308594,4.32383793592453,7.352495789527893,101.94120979309082,163.84136199951172,31.80958080291748,119.80373764038086,4.379816770553589,6.728566288948059
simple_nn 48 5 0.0002 0.1 0.05 300 0.2,548.9103393554688,616.1244812011719,4.438068985939026,7.792986512184143,98.68538093566895,186.5078125,31.6988468170166,143.7678279876709,4.218823671340942,8.11288869380951
simple_nn 48 5 0.0002 0.1 0.05 300 0.3,552.8962249755859,596.9637145996094,4.577915906906128,7.314866781234741,100.59490203857422,164.7009620666504,30.45533275604248,112.73878860473633,4.189523756504059,6.940527677536011
simple_nn 48 5 0.0002 0.1 0.05 450 0.1,751.6390533447266,810.7060241699219,4.412288129329681,8.260054588317871,102.17290496826172,168.30547714233398,29.622875213623047,135.71733856201172,4.170385837554932,7.448671936988831
simple_nn 48 5 0.0002 0.1 0.05 450 0.2,756.7617492675781,803.6276397705078,4.422699987888336,7.942084431648254,101.82597160339355,172.25471878051758,30.624202728271484,137.15723609924316,4.302372932434082,7.715997099876404
simple_nn 48 5 0.0002 0.1 0.05 450 0.3,757.4834136962891,824.5898284912109,4.5456085205078125,8.230612874031067,106.1363525390625,183.15384101867676,31.54221773147583,142.76345825195312,4.313851475715637,7.941983342170715
simple_nn 48 5 0.0002 0.1 0.1 50 0.1,374.3931427001953,436.4370346069336,5.257974028587341,7.262804985046387,127.63561058044434,190.65285110473633,36.47752809524536,123.72113800048828,4.764689564704895,7.154710650444031
simple_nn 48 5 0.0002 0.1 0.1 50 0.2,381.8390197753906,459.6490478515625,5.563512444496155,7.983332633972168,126.72053337097168,214.90447235107422,36.5640344619751,149.04079818725586,4.665050625801086,7.334113836288452
simple_nn 48 5 0.0002 0.1 0.1 50 0.3,388.12723541259766,439.91759490966797,5.945987701416016,7.660025119781494,126.45505714416504,183.26116180419922,36.434505462646484,116.80871200561523,4.634780287742615,7.047852516174316
simple_nn 48 5 0.0002 0.1 0.1 150 0.1,590.3677215576172,664.3997039794922,4.973148703575134,8.06493616104126,148.72154235839844,235.0300750732422,34.31166982650757,137.8051519393921,4.497104644775391,7.556615471839905
simple_nn 48 5 0.0002 0.1 0.1 150 0.2,597.8895874023438,624.8655548095703,5.033137321472168,7.231547594070435,143.24201583862305,193.19879150390625,36.236228466033936,120.55566692352295,4.586290121078491,7.044319152832031
simple_nn 48 5 0.0002 0.1 0.1 150 0.3,604.6235961914062,640.08642578125,5.423534393310547,7.727419376373291,143.63375091552734,214.78630828857422,35.74593257904053,139.0501585006714,4.496867418289185,7.483045041561127
simple_nn 48 5 0.0002 0.1 0.1 300 0.1,982.4839019775391,1033.4554901123047,4.863126039505005,8.829435467720032,160.3904571533203,285.0750274658203,36.08870506286621,191.98366165161133,4.662275671958923,8.980396747589111
simple_nn 48 5 0.0002 0.1 0.1 300 0.2,988.8101348876953,1051.5170135498047,5.011667609214783,9.064363479614258,160.88561248779297,264.04296493530273,31.834099292755127,167.91483402252197,4.312512576580048,8.295343399047852
simple_nn 48 5 0.0002 0.1 0.1 300 0.3,999.9410552978516,1013.8112945556641,5.196866154670715,8.123791694641113,160.14533233642578,225.72605514526367,36.10005855560303,143.18420219421387,4.731958627700806,7.763033747673035
simple_nn 48 5 0.0002 0.1 0.1 450 0.1,1397.5038757324219,1334.6341552734375,4.944720506668091,6.8413519859313965,163.52546310424805,209.93358993530273,34.670241832733154,99.9988431930542,4.536707639694214,6.936924934387207
simple_nn 48 5 0.0002 0.1 0.1 450 0.2,1393.9557495117188,1349.0296630859375,5.009984493255615,7.773560404777527,176.64321899414062,224.60638809204102,36.23511505126953,115.43925189971924,4.7477182149887085,7.426220953464508
simple_nn 48 5 0.0002 0.1 0.1 450 0.3,1405.5004272460938,1388.599609375,5.414185166358948,8.28306257724762,167.54513549804688,247.12570571899414,32.47441530227661,145.74214553833008,4.379850685596466,7.655099272727966
simple_nn 48 5 0.0002 0.2 0.01 50 0.1,135.68948364257812,195.18702697753906,5.433015584945679,7.333734154701233,44.73152256011963,110.08124542236328,49.801124572753906,141.9873104095459,5.492953658103943,7.770687580108643
simple_nn 48 5 0.0002 0.2 0.01 50 0.2,132.7023410797119,214.73953247070312,5.301886677742004,7.812527179718018,51.679059982299805,110.45802688598633,55.88144016265869,140.91650009155273,5.769922971725464,8.126370429992676
simple_nn 48 5 0.0002 0.2 0.01 50 0.3,134.02701950073242,229.3227195739746,5.487774848937988,7.919811964035034,48.17887020111084,178.78415298461914,52.40117931365967,208.3529567718506,5.625052571296692,8.785863995552063
simple_nn 48 5 0.0002 0.2 0.01 150 0.1,132.4035758972168,216.83636093139648,4.3192218542099,6.876533150672913,44.16648483276367,94.33260345458984,47.48620796203613,124.90605735778809,5.262649416923523,7.26371693611145
simple_nn 48 5 0.0002 0.2 0.01 150 0.2,136.64263916015625,215.25831604003906,4.551060080528259,7.251638174057007,48.62448787689209,103.37723922729492,45.73859405517578,119.64810180664062,5.099368095397949,7.214653730392456
simple_nn 48 5 0.0002 0.2 0.01 150 0.3,137.07580947875977,255.163818359375,4.719880938529968,8.120514631271362,46.19431495666504,120.60522079467773,47.87403392791748,160.06599807739258,5.256291747093201,8.291341781616211
simple_nn 48 5 0.0002 0.2 0.01 300 0.1,174.23467636108398,244.18488311767578,4.175157070159912,7.223641395568848,47.31950569152832,88.26303482055664,43.64767646789551,110.9054765701294,4.93366539478302,7.091678023338318
simple_nn 48 5 0.0002 0.2 0.01 300 0.2,177.4984016418457,289.2287063598633,4.371270954608917,8.19757616519928,48.16121768951416,128.43664360046387,49.58844566345215,164.4880027770996,5.377853155136108,8.409035682678223
simple_nn 48 5 0.0002 0.2 0.01 300 0.3,177.30199432373047,288.4769401550293,4.349073886871338,8.166290163993835,49.751200675964355,140.0163459777832,52.16506004333496,182.2652530670166,5.36617124080658,8.857625126838684
